,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
3502,NCV30,0.9315272402500743,2,0.2007731559031889,14,0.1424500336165271,46,0.5,0.0,1,1,948.765
3503,FDL45,0.4943521991149732,2,0.11420939653915187,15,0.40314535243023725,27,0.0,0.5,3,3,4255.7936
3504,FDK09,0.6338195891634414,2,0.281013692862204,15,0.8316915564791612,17,0.9166666666666666,0.5,2,1,4122.6336
3505,FDQ58,0.1643346233998214,2,0.04666885641439787,15,0.518441551385748,49,0.5833333333333334,0.5,1,1,459.402
3506,FDA28,0.6874069663590354,1,0.14615691538489056,13,0.4063957989527942,18,1.0,0.5,3,2,1384.1982
3507,FDA02,0.4943521991149732,1,0.15847129562170514,12,0.4749123932929935,19,0.0,0.0,1,4,288.9572
3508,NCC54,0.7856504912176242,2,0.2972969005223615,9,0.8876528872861615,13,0.08333333333333333,1.0,3,1,4579.3724
3509,FDA55,0.7529026495980946,1,0.1742471202342642,16,0.8239393815917256,18,1.0,0.5,3,2,2460.7968
3510,NCJ43,0.12384638285203929,2,0.13797161363899715,14,0.6020821873153638,10,0.5416666666666666,0.5,3,4,348.8792
3511,NCB19,0.4943521991149732,2,0.481426570868817,14,0.23386491589077005,19,0.0,0.0,1,4,85.8882
3512,FDA19,0.1765406370943733,2,0.16787155472994342,16,0.4117574652459439,46,0.5,0.0,1,1,3983.4814
3513,FDD35,0.4522179220005954,2,0.07869554613910977,3,0.3758684269502679,13,0.08333333333333333,1.0,3,1,599.22
3514,FDK08,0.27627270020839534,1,0.3739534958192575,16,0.29207159301591185,18,1.0,0.5,3,2,1113.2176
3515,FDN27,0.4943521991149732,2,0.11989037225228266,7,0.36371554305971515,27,0.0,0.5,3,3,3866.9664
3516,NCC19,0.4943521991149732,2,0.2935873433393176,14,0.6863034723495576,27,0.0,0.5,3,3,4633.968
3517,FDL16,0.49389699315272395,2,0.513761907956123,13,0.06798008815000443,49,0.5833333333333334,0.5,1,1,1071.938
3518,NCL54,0.4943521991149732,2,0.25077754579276645,14,0.6180661668330515,27,0.0,0.5,3,3,4202.5296
3519,FDR33,0.16403691574873472,2,0.08170318385268037,15,0.3258383758123994,49,0.5833333333333334,0.5,1,1,2087.283
3520,FDD52,0.8154212563262875,1,0.5580550320162906,12,0.3279606313115878,35,0.7916666666666666,0.0,2,1,1208.427
3521,FDV33,0.3003870199464126,1,0.08339487481853489,15,0.9674955347744296,49,0.5833333333333334,0.5,1,1,4649.9472
3522,FDF21,0.34206609109854125,1,0.0,16,0.6785402617335262,35,0.7916666666666666,0.0,2,1,1707.777
3523,FDM56,0.7231318844894313,2,0.0,16,0.33065250018675846,18,1.0,0.5,3,2,545.956
3524,FDB12,0.39267639178326885,1,0.3206170774232181,10,0.3054978302059776,35,0.7916666666666666,0.0,2,1,2388.8904
3525,FDI48,0.4343554629353974,1,0.0,10,0.08479089841017595,35,0.7916666666666666,0.0,2,1,410.1328
3526,FDH09,0.4790116105983923,2,0.17103017102651685,1,0.08747173155675082,49,0.5833333333333334,0.5,1,1,473.3838
3527,FDQ36,0.19648704971717776,1,0.0,10,0.03011395663128442,46,0.5,0.0,1,1,932.12
3528,FDY16,0.8213754093480202,1,0.28061067322720473,13,0.6516877873533947,13,0.08333333333333333,1.0,3,1,3872.9586
3529,NCM43,0.4943521991149732,2,0.059018252841731796,4,0.5646515426250773,27,0.0,0.5,3,3,5546.1140000000005
3530,FDF59,0.4730574575766597,2,0.21783251467698797,3,0.3973371635800583,18,1.0,0.5,3,2,1771.0279999999998
3531,NCR38,0.7558797261089609,2,0.3456154979034318,14,0.9430556404457755,35,0.7916666666666666,0.0,2,1,755.0172
3532,FDY13,0.44924084548972903,2,0.09172515010980144,11,0.19854549097107618,35,0.7916666666666666,0.0,2,1,2220.4429999999998
3533,FDC40,0.6814528133373027,1,0.19809189746606534,12,0.1906150466217088,35,0.7916666666666666,0.0,2,1,1090.5804
3534,FDT11,0.08246501935099736,1,0.08994921808867885,6,0.6713356287648813,17,0.9166666666666666,0.5,2,1,1877.556
3535,FDT59,0.5415302173265852,2,0.04865008946592522,6,0.8445592160218406,18,1.0,0.5,3,2,2994.7684
3536,NCU54,0.2575171181899375,2,0.3003200258735512,14,0.7518599447194889,46,0.5,0.0,1,1,5452.901999999999
3537,FDG34,0.4135159273593331,1,0.1914949159926296,15,0.32018638496696067,10,0.5416666666666666,0.5,3,4,542.627
3538,FDQ36,0.19648704971717776,1,0.49471893177762005,10,0.03393401652982363,17,0.9166666666666666,0.5,2,1,857.5504
3539,DRZ11,0.2557308722834177,1,0.3436151595749832,8,0.38518427968950547,49,0.5833333333333334,0.5,1,1,1238.388
3540,DRH23,0.4943521991149732,2,0.9080800607207966,5,0.10386912644568046,19,0.0,0.0,1,4,110.5228
3541,FDT55,0.5385531408157189,1,0.13368848096263602,16,0.5339790083464065,17,0.9166666666666666,0.5,2,1,5522.811
3542,NCV53,0.22119678475736823,2,0.057242579658438084,9,0.891338820637152,13,0.08333333333333333,1.0,3,1,5512.8240000000005
3543,FDQ33,0.4943521991149732,2,0.0,15,0.5109576295934098,27,0.0,0.5,3,3,4815.0656
3544,NCJ54,0.31795177136052394,2,0.1827612130161395,14,0.847094886892271,13,0.08333333333333333,1.0,3,1,4414.9198
3545,FDY16,0.4943521991149732,1,0.4917222626976916,13,0.6576301027511222,19,0.0,0.0,1,4,1106.5596
3546,NCN07,0.8303066388806192,2,0.10336672861031478,4,0.4186717736623,46,0.5,0.0,1,1,1054.6272
3547,FDO01,0.9851146174456683,1,0.06334843919023005,2,0.41812423174350927,18,1.0,0.5,3,2,1284.994
3548,FDP32,0.12473950580529922,2,0.2684768887113173,16,0.4056810233006676,17,0.9166666666666666,0.5,2,1,1780.3492
3549,NCN07,0.8303066388806192,2,0.1037877999000143,4,0.4229162846606769,18,1.0,0.5,3,2,1977.4260000000002
3550,DRN47,0.4943521991149732,2,0.0509918562067064,5,0.6344525259933853,27,0.0,0.5,3,3,3056.022
3551,NCM18,0.502828222685323,2,0.2527776009221789,14,0.12661121637498388,45,0.7083333333333334,0.5,2,1,2352.9372
3552,FDD40,0.4943521991149732,1,0.044829856272408576,12,0.6889953412247282,27,0.0,0.5,3,3,5195.2374
3553,FDW47,0.6219112831199761,2,0.14121956552834095,6,0.38859092421680286,46,0.5,0.0,1,1,731.0484
3554,FDI45,0.5087823757070556,2,0.11461848211479933,16,0.6125483025351616,49,0.5833333333333334,0.5,1,1,1050.6324
3555,FDJ46,0.3896993152724025,2,0.13705015401338042,15,0.6057570849377586,18,1.0,0.5,3,2,2101.2648
3556,FDD38,0.7261089610002976,1,0.041752898743116384,11,0.2927753329394427,10,0.5416666666666666,0.5,3,4,203.7348
3557,FDS37,0.18457874367371244,2,0.09747422453313176,11,0.3648547698116796,45,0.7083333333333334,0.5,2,1,2432.8332
3558,FDY60,0.3539743971420065,1,0.08046635926152264,10,0.48354657756589176,45,0.7083333333333334,0.5,2,1,3739.1328
3559,FDP13,0.21107472462042273,1,0.410701734689715,11,0.045237998220700994,18,1.0,0.5,3,2,199.74
3560,FDM28,0.6635903542721047,2,0.1379317221618423,13,0.6369992325924114,45,0.7083333333333334,0.5,2,1,1977.4260000000002
3561,FDY33,0.5921405180113128,1,0.29766635650383394,15,0.5451488634897351,17,0.9166666666666666,0.5,2,1,5728.5432
3562,NCM54,0.7826734147067579,2,0.15498804187501536,14,0.40016315900277766,13,0.08333333333333333,1.0,3,1,1398.8458
3563,FDK04,0.1670139922596011,2,0.15929803887286198,13,0.11574272151253998,46,0.5,0.0,1,1,801.6232
3564,NCI42,0.8451920214349508,2,0.031558683523761434,14,0.7466324049738878,35,0.7916666666666666,0.0,2,1,1667.1632
3565,FDF45,0.8124441798154212,1,0.03731658583963161,16,0.12181916345781636,18,1.0,0.5,3,2,644.4944
3566,FDN56,0.053885084846680566,1,0.32651214247233146,16,0.4821280619902343,49,0.5833333333333334,0.5,1,1,3323.0078
3567,FDR56,0.6516820482286394,1,0.3085828388911621,16,0.7015616404865228,17,0.9166666666666666,0.5,2,1,3350.3056
3568,FDX40,0.49389699315272395,2,0.30144904907671205,13,0.034068143077372354,46,0.5,0.0,1,1,540.6296
3569,FDB34,0.6367966656743078,2,0.08148924068394235,15,0.23230123803896802,17,0.9166666666666666,0.5,2,1,2006.0554
3570,FDY47,0.240845489729086,1,0.1662498839645239,6,0.4212295159899219,45,0.7083333333333334,0.5,2,1,1298.31
3571,DRB01,0.16880023816612086,2,0.250222935499428,8,0.6776913595338508,13,0.08333333333333333,1.0,3,1,2466.7889999999998
3572,FDR51,0.2667460553736231,1,0.5293127598632834,7,0.5101087273937345,45,0.7083333333333334,0.5,2,1,2407.5328
3573,FDR48,0.42244715689193213,2,0.4010728151983044,10,0.5136384627399847,49,0.5833333333333334,0.5,1,1,1518.024
3574,FDZ25,0.6635903542721047,1,0.08402808959277402,11,0.5937603990519461,13,0.08333333333333333,1.0,3,1,1867.569
3575,FDJ04,0.8005358737719559,2,0.37974384117311294,13,0.3778565559019077,45,0.7083333333333334,0.5,2,1,2725.7852
3576,NCG07,0.4943521991149732,2,0.15910245491906796,14,0.677266908434013,27,0.0,0.5,3,3,4554.072
3577,FDB52,0.7856504912176242,2,0.09305854252718317,12,0.9600116129820916,18,1.0,0.5,3,2,3835.008
3578,FDH14,0.7469484965763621,1,0.14282818173173276,11,0.4702655026519705,45,0.7083333333333334,0.5,2,1,2528.7084
3579,NCY17,0.8124441798154212,2,0.49665235900473115,9,0.04973972658557954,46,0.5,0.0,1,1,758.3462
3580,FDX31,0.9404584697826734,1,0.0,16,0.8625092530339765,45,0.7083333333333334,0.5,2,1,1402.1748
3581,FDN12,0.657636201250372,2,0.24697370464669446,10,0.3440787373768243,46,0.5,0.0,1,1,1006.6896
3582,FDG56,0.520690681750521,1,0.21847017841673272,16,0.1208140632534007,18,1.0,0.5,3,2,918.804
3583,FDP23,0.12831199761833878,2,0.108808800052552,6,0.7938364606890369,18,1.0,0.5,3,2,5660.6316
3584,FDC47,0.6219112831199761,2,0.3627741560038372,15,0.8305633654557927,45,0.7083333333333334,0.5,2,1,6851.081999999999
3585,FDW25,0.4943521991149732,2,0.11333396132465869,11,0.23570788256626532,27,0.0,0.5,3,3,1448.7808
3586,NCR42,0.270913962488836,2,0.11742079443675774,14,0.011035728595779944,45,0.7083333333333334,0.5,2,1,99.87
3587,DRO59,0.43137838642453114,2,0.16516426025238673,5,0.18723047355160308,49,0.5833333333333334,0.5,1,1,986.7156
3588,FDT60,0.4432866924679964,2,0.23099315758240693,10,0.39579555718544773,18,1.0,0.5,3,2,1733.7432
3589,FDE32,0.9612980053587376,2,0.14908307704023557,16,0.027846538855951487,18,1.0,0.5,3,2,265.6542
3590,FDF21,0.34206609109854125,1,0.1801515399870279,16,0.680238066132877,17,0.9166666666666666,0.5,2,1,6641.355
3591,FDX04,0.8958023221196785,1,0.12648631837440294,13,0.06259635039966314,13,0.08333333333333333,1.0,3,1,527.3136
3592,FDC22,0.13902947305745755,1,0.0,15,0.688425727848746,49,0.5833333333333334,0.5,1,1,2510.0660000000003
3593,FDD39,0.7231318844894313,2,0.21406550767653926,12,0.7856377632445721,45,0.7083333333333334,0.5,2,1,3678.545
3594,DRC36,0.502828222685323,1,0.1369857308003508,8,0.6100015959361355,46,0.5,0.0,1,1,1926.1594
3595,DRE01,0.33015778505507587,2,0.5090128062847822,8,0.8933048781316003,46,0.5,0.0,1,1,5331.7264
3596,FDP37,0.657636201250372,2,0.4354165785349236,2,0.42067093834253555,13,0.08333333333333333,1.0,3,1,2826.9868
3597,DRI01,0.20333432569217028,2,0.0,8,0.6046399296429857,45,0.7083333333333334,0.5,2,1,2759.0752
3598,NCE19,0.4943521991149732,2,0.49592290528056815,14,0.09892087552377266,19,0.0,0.0,1,4,218.3824
3599,NCS30,0.08276272700208398,2,0.0,14,0.41458346066866336,17,0.9166666666666666,0.5,2,1,1808.3128
3600,FDX31,0.9404584697826734,1,0.04533011062168498,16,0.8625092530339765,18,1.0,0.5,3,2,3271.7412
3601,FDH47,0.5325989877939863,1,0.3922648074940238,3,0.2763889737791089,46,0.5,0.0,1,1,2527.3768
3602,FDY11,0.12831199761833878,1,0.09038272272961677,10,0.14314273781146222,18,1.0,0.5,3,2,856.8846
3603,FDU23,0.4522179220005954,2,0.1107237462586819,6,0.5718561755937223,10,0.5416666666666666,0.5,3,4,330.2368
3604,FDO19,0.7826734147067579,1,0.050497229296344676,16,0.08155148761621471,13,0.08333333333333333,1.0,3,1,1458.102
3605,FDP08,0.9493896993152723,1,0.34202069723310397,16,0.69040282107179,13,0.08333333333333333,1.0,3,1,4456.1994
3606,FDX19,0.8660315570110152,2,0.29432393185210454,16,0.8654804107328403,13,0.08333333333333333,1.0,3,1,4673.916
3607,FDJ28,0.4611491515331944,2,0.06694654384931463,13,0.6788085148286236,17,0.9166666666666666,0.5,2,1,1924.162
3608,FDE29,0.2590056564453706,2,0.4365274160967433,13,0.13072160082581208,49,0.5833333333333334,0.5,1,1,302.939
3609,FDC14,0.5921405180113128,1,0.12632015057857196,11,0.03716239159518911,17,0.9166666666666666,0.5,2,1,209.727
3610,FDV44,0.2268532301280143,1,0.12201860691970108,16,0.6766972950580309,17,0.9166666666666666,0.5,2,1,1904.1879999999999
3611,NCF43,0.23548675200952662,2,0.1590778775059293,14,0.4696848535473926,17,0.9166666666666666,0.5,2,1,2004.058
3612,NCY42,0.10866329264662102,2,0.04613389952514769,14,0.47859832664398405,13,0.08333333333333333,1.0,3,1,3149.2340000000004
3613,NCZ06,0.4943521991149732,2,0.28534793839688904,14,0.9447424091165305,27,0.0,0.5,3,3,3297.7074
3614,FDB29,0.7231318844894313,1,0.15957128635591988,13,0.3558071701675393,35,0.7916666666666666,0.0,2,1,1488.7288
3615,FDL28,0.32420363203334324,1,0.19221596205508076,13,0.8509259825194059,13,0.08333333333333333,1.0,3,1,460.7336
3616,FDF57,0.5921405180113128,1,0.17950155861178002,16,0.5830039592798594,45,0.7083333333333334,0.5,2,1,2897.5616
3617,FDE44,0.6010717475439119,2,0.5214681678741035,16,0.08098187424023254,13,0.08333333333333333,1.0,3,1,591.2304
3618,FDU33,0.4943521991149732,1,0.4082250951691884,15,0.05963622842939512,27,0.0,0.5,3,3,918.804
3619,FDA08,0.4343554629353974,1,0.15337954443250976,16,0.5626634136734375,17,0.9166666666666666,0.5,2,1,1808.9786
3620,NCC06,0.8600774039892825,2,0.08217756050937189,14,0.4068092143240362,46,0.5,0.0,1,1,2812.3392
3621,FDO32,0.10747246204227451,2,0.36707348888313446,16,0.06161332165243909,46,0.5,0.0,1,1,1165.15
3622,FDU39,0.8511461744566835,2,0.10974100297064218,7,0.11530723468410653,46,0.5,0.0,1,1,711.0744
3623,NCK18,0.3003870199464126,2,0.020479821508356557,14,0.5714317244938845,18,1.0,0.5,3,2,2972.1312
3624,FDI26,0.08246501935099736,2,0.1064005546218649,11,0.6198870620513551,49,0.5833333333333334,0.5,1,1,1605.9096
3625,DRE37,0.5325989877939863,2,0.28691288104567364,8,0.6735920108116185,46,0.5,0.0,1,1,1323.6104
3626,NCN26,0.3748139327180708,2,0.14618022601524325,14,0.36626224965874127,10,0.5416666666666666,0.5,3,4,351.5424
3627,FDS16,0.6308425126525752,1,0.20148067845036943,13,0.49272830375758075,35,0.7916666666666666,0.0,2,1,2197.14
3628,FDE40,0.657636201250372,1,0.0,12,0.13212908067287385,18,1.0,0.5,3,2,804.9522
3629,FDP03,0.03542721047930935,1,0.0,7,0.3890043395880447,17,0.9166666666666666,0.5,2,1,2105.2596
3630,FDA27,0.9404584697826734,1,0.09432573031824251,12,0.9451558244877725,49,0.5833333333333334,0.5,1,1,3068.0064
3631,FDJ12,0.25841024114319733,1,0.11907092213759801,10,0.7535687848474353,49,0.5833333333333334,0.5,1,1,5400.9696
3632,FDT03,0.9940458469782673,2,0.030571771424101495,7,0.6386749655345707,18,1.0,0.5,3,2,1102.5648
3633,FDF50,0.020839535576064334,2,0.3572210674942234,11,0.6981660316878214,35,0.7916666666666666,0.0,2,1,2956.152
3634,FDC51,0.3774933015778505,1,0.029359442027007396,12,0.3942429150622414,45,0.7083333333333334,0.5,2,1,1601.249
3635,NCL55,0.4943521991149732,2,0.3447491981417222,4,0.9478587290915389,19,0.0,0.0,1,4,759.012
3636,FDZ23,0.7856504912176242,1,0.20551734574608307,10,0.6533745560241497,35,0.7916666666666666,0.0,2,1,6338.416
3637,FDW24,0.13367073533789817,2,0.11441574510147581,10,0.08027813431670165,45,0.7083333333333334,0.5,2,1,1166.4816
3638,FDH21,0.3477225364691872,2,0.09506689569287397,1,0.5334093949704243,35,0.7916666666666666,0.0,2,1,4595.3516
3639,NCQ41,0.6100029770765109,2,0.09929074232582073,9,0.688839143219988,10,0.5416666666666666,0.5,3,4,390.1588
3640,FDH48,0.5325989877939863,2,0.0,10,0.22607963381754717,18,1.0,0.5,3,2,778.9860000000001
3641,FDX11,0.6814528133373027,1,0.32501472909052287,10,0.6467505721600826,35,0.7916666666666666,0.0,2,1,2544.6876
3642,FDK33,0.791604644239357,2,0.03418455980096016,15,0.7668388240327608,13,0.08333333333333333,1.0,3,1,4474.1759999999995
3643,FDV36,0.8422149449240844,2,0.08025600328057762,10,0.4066750877764875,45,0.7083333333333334,0.5,2,1,3289.052
3644,NCW41,0.8005358737719559,2,0.04714414357121682,9,0.5435962213665289,45,0.7083333333333334,0.5,2,1,2059.9852
3645,FDU32,0.4943521991149732,2,0.13845070418932498,16,0.380101902220049,19,0.0,0.0,1,4,852.8898
3646,FDE36,0.041976778803215244,1,0.12746118994729416,10,0.5581396138513675,45,0.7083333333333334,0.5,2,1,4258.4568
3647,FDO27,0.09645727895206907,1,0.0,7,0.27031253183383247,45,0.7083333333333334,0.5,2,1,1534.0032
3648,FDW27,0.07770169693361122,1,0.46030270907467274,7,0.5320129508519583,45,0.7083333333333334,0.5,2,1,3257.7594
3649,FDJ48,0.4943521991149732,2,0.17102033214386897,10,0.915209101589824,27,0.0,0.5,3,3,5681.2714
3650,FDR11,0.3539743971420065,1,0.43368920144534556,6,0.5512253054350115,13,0.08333333333333333,1.0,3,1,1765.0358
3651,FDV07,0.29443286692467996,2,0.09564934171084398,16,0.3354555888325218,18,1.0,0.5,3,2,2763.07
3652,FDO50,0.4943521991149732,2,0.2368829118883021,11,0.26227003239410795,27,0.0,0.5,3,3,2940.1728
3653,FDN04,0.43137838642453114,1,0.043139858410469946,13,0.6237071219498944,17,0.9166666666666666,0.5,2,1,2854.9504
3654,FDZ08,0.4730574575766597,1,0.33562266156008663,16,0.21464152557912108,45,0.7083333333333334,0.5,2,1,1238.388
3655,FDD05,0.8809169395653469,2,0.05079050778220598,13,0.373601009174935,18,1.0,0.5,3,2,1928.1568
3656,FDV60,0.9315272402500743,1,0.3573151352515356,10,0.6949155851652643,35,0.7916666666666666,0.0,2,1,2749.7540000000004
3657,NCG30,0.9315272402500743,2,0.3417504279076535,14,0.39140588391092634,13,0.08333333333333333,1.0,3,1,2739.1012
3658,FDX37,0.4943521991149732,2,0.1910044030811714,11,0.2940597219675516,27,0.0,0.5,3,3,5093.37
3659,FDW24,0.13367073533789817,2,0.11436170280795924,10,0.07773142771767551,49,0.5833333333333334,0.5,1,1,972.068
3660,DRM48,0.4943521991149732,2,0.3421225910283008,8,0.033509565429985955,27,0.0,0.5,3,3,559.2719999999999
3661,FDF46,0.4943521991149732,2,0.28386156673234486,15,0.3628776765886356,27,0.0,0.5,3,3,4952.8862
3662,NCY54,0.23072342959214048,2,0.5410053081000272,14,0.5910574944481797,35,0.7916666666666666,0.0,2,1,3621.2862
3663,FDS35,0.2825245608812147,2,0.3405990045742674,6,0.14173525796440042,17,0.9166666666666666,0.5,2,1,774.9912
3664,FDB04,0.4045846978267341,1,0.1924972365559845,12,0.24234290215892806,35,0.7916666666666666,0.0,2,1,1318.2839999999999
3665,NCK05,0.9255730872283418,2,0.2371940075522423,9,0.11911625885404994,17,0.9166666666666666,0.5,2,1,918.804
3666,FDT46,0.4045846978267341,2,0.1570226807835154,15,0.07517368539005358,10,0.5416666666666666,0.5,3,4,101.2016
3667,FDP52,0.4943521991149732,1,0.21422454677404812,13,0.8374887096007444,27,0.0,0.5,3,3,7350.432
3668,NCR17,0.31229532598987797,2,0.07467087369290093,9,0.3661281231111926,17,0.9166666666666666,0.5,2,1,1390.1904
3669,NCN54,0.9404584697826734,2,0.0653096625550105,14,0.19118465999769102,17,0.9166666666666666,0.5,2,1,1312.9576
3670,FDX12,0.8124441798154212,1,0.0793552841779305,10,0.8910484960848631,35,0.7916666666666666,0.0,2,1,6507.5292
3671,DRL23,0.8213754093480202,2,0.04659512722013275,5,0.31410994302168443,35,0.7916666666666666,0.0,2,1,2036.6822
3672,DRN47,0.44924084548972903,2,0.0,5,0.6306324660948461,45,0.7083333333333334,0.5,2,1,3595.32
3673,FDM25,0.3655849955343852,1,0.1845825969600112,2,0.6060363737614517,13,0.08333333333333333,1.0,3,1,2460.7968
3674,FDF52,0.4943521991149732,2,0.20238039874351224,13,0.6491521164829642,27,0.0,0.5,3,3,4560.73
3675,FDU21,0.43137838642453114,1,0.23409916280639984,15,0.00791940862077162,45,0.7083333333333334,0.5,2,1,543.2928
3676,FDI15,0.5504614468591843,2,0.43287462966244733,12,0.9859931137053561,17,0.9166666666666666,0.5,2,1,2384.8956
3677,FDJ09,0.6219112831199761,2,0.17854543603315154,15,0.0644503528037542,18,1.0,0.5,3,2,543.2928
3678,FDW03,0.06400714498362609,1,0.0747318924271932,7,0.3134172388267492,46,0.5,0.0,1,1,3135.9179999999997
3679,FDA07,0.1783268830008931,1,0.0943775557418836,16,0.3948125284382237,49,0.5833333333333334,0.5,1,1,2695.1584
3680,FDU39,0.8511461744566835,2,0.11036174176152991,7,0.11063827258589193,17,0.9166666666666666,0.5,2,1,1007.3554
3681,FDI60,0.15867817802917533,1,0.11693055863403397,10,0.1301409517212341,45,0.7083333333333334,0.5,2,1,1518.024
3682,FDK33,0.791604644239357,2,0.034282415726026645,15,0.7655654707332477,45,0.7083333333333334,0.5,2,1,2556.672
3683,FDN01,0.25841024114319733,2,0.22080795905494932,2,0.6203225488797888,49,0.5833333333333334,0.5,1,1,3528.74
3684,FDV38,0.8749627865436141,2,0.3096588125200089,12,0.09934532662361034,13,0.08333333333333333,1.0,3,1,163.7868
3685,NCV06,0.40160762131586786,2,0.20288574763029096,14,0.6916761743713031,13,0.08333333333333333,1.0,3,1,2712.4692
3686,FDQ34,0.3748139327180708,2,0.4940532556944901,15,0.32501154506991564,46,0.5,0.0,1,1,1058.622
3687,DRK37,0.026495980946710344,2,0.0,8,0.6730223974356362,45,0.7083333333333334,0.5,2,1,4933.5779999999995
3688,NCY53,0.919618934206609,2,0.0,9,0.33516526428023286,13,0.08333333333333333,1.0,3,1,1454.1072
3689,FDD53,0.4943521991149732,2,0.13401205870022947,13,0.05286708228918362,27,0.0,0.5,3,3,671.1264
3690,FDV49,0.32420363203334324,2,0.07876999398899387,11,0.9903827869798776,49,0.5833333333333334,0.5,1,1,4757.8068
3691,FDY36,0.4943521991149732,2,0.05017379163569392,10,0.1827177094581288,19,0.0,0.0,1,4,146.476
3692,FDH34,0.24263173563560586,2,0.09468971720864851,15,0.6556419737994825,46,0.5,0.0,1,1,3529.4058
3693,NCD07,0.2706162548377493,2,0.0,14,0.3572256857431969,17,0.9166666666666666,0.5,2,1,2390.8878
3694,FDB51,0.14081571896397738,2,0.1170010203813535,12,0.13283282059640475,13,0.08333333333333333,1.0,3,1,438.0964
3695,NCH42,0.1372432271509378,2,0.18622919837607702,14,0.8366398074010689,10,0.5416666666666666,0.5,3,4,229.701
3696,NCI31,0.919618934206609,2,0.24760664231219917,4,0.027712412308402788,35,0.7916666666666666,0.0,2,1,439.42800000000005
3697,FDL56,0.5683239059243822,2,0.38294850928716834,16,0.2369702001371826,35,0.7916666666666666,0.0,2,1,2529.3742
3698,FDG29,0.7767192616850254,2,0.17238699892543932,13,0.04437806029242982,17,0.9166666666666666,0.5,2,1,209.727
3699,FDJ45,0.7856504912176242,2,0.22445711871449026,1,0.016263268341380935,18,1.0,0.5,3,2,415.4592
3700,FDJ38,0.240845489729086,1,0.12312444738884824,11,0.6806625172327146,17,0.9166666666666666,0.5,2,1,3795.06
3701,NCO05,0.16165525454004165,2,0.14235810178300043,9,0.2935011443201652,18,1.0,0.5,3,2,1970.7679999999998
3702,FDW24,0.13367073533789817,2,0.1911209014202182,10,0.08112703651637701,10,0.5416666666666666,0.5,3,4,48.6034
3703,FDN34,0.4943521991149732,1,0.13868417591096327,15,0.5917833058289022,27,0.0,0.5,3,3,4904.2828
3704,FDH46,0.14170884191723726,1,0.12590623843870385,15,0.3049392525585912,49,0.5833333333333334,0.5,1,1,820.2656
3705,FDW39,0.1271211670139923,1,0.11237648060871641,7,0.6105601735835219,35,0.7916666666666666,0.0,2,1,1235.059
3706,DRK59,0.4943521991149732,2,0.22864350390072263,5,0.8602418352586436,27,0.0,0.5,3,3,4452.8704
3707,FDU25,0.4641262280440607,2,0.08141324285223599,11,0.1109285971381809,45,0.7083333333333334,0.5,2,1,810.9444
3708,FDC44,0.657636201250372,2,0.5251461864289876,16,0.3559523324436838,13,0.08333333333333333,1.0,3,1,683.1108
3709,FDG17,0.4943521991149732,1,0.10861034756658396,13,0.9123941418957006,27,0.0,0.5,3,3,8063.5038
3710,FDI45,0.5087823757070556,2,0.11444055699123594,16,0.6121238514353239,46,0.5,0.0,1,1,2451.4756
3711,FDK08,0.27627270020839534,1,0.37212641439799976,16,0.29207159301591185,13,0.08333333333333333,1.0,3,1,1619.2256
3712,FDW36,0.39267639178326885,2,0.1733357035164075,10,0.32204038737105173,35,0.7916666666666666,0.0,2,1,423.4488
3713,FDL39,0.6874069663590354,1,0.19281706571278576,12,0.6351562659169163,35,0.7916666666666666,0.0,2,1,1984.7498
3714,FDS13,0.11372432271509378,2,0.37882440961801417,11,0.9970288423011362,13,0.08333333333333333,1.0,3,1,5299.768
3715,FDO57,0.964275081869604,2,0.3315535268651802,15,0.5529231098343622,49,0.5833333333333334,0.5,1,1,320.9156
3716,FDS37,0.18457874367371244,2,0.09782718188687711,11,0.35848800331411423,17,0.9166666666666666,0.5,2,1,2548.6824
3717,FDV26,0.9345043167609407,1,0.23172707245267918,12,0.688839143219988,13,0.08333333333333333,1.0,3,1,1950.7939999999999
3718,FDJ22,0.8451920214349508,2,0.16068133826880027,15,0.6725869106072029,13,0.08333333333333333,1.0,3,1,2492.7552
3719,FDC16,0.4135159273593331,1,0.06273556297903803,12,0.23244640031511252,49,0.5833333333333334,0.5,1,1,1038.6480000000001
3720,NCH42,0.4943521991149732,2,0.11072286316491281,14,0.8502222425958751,27,0.0,0.5,3,3,7580.133000000001
3721,FDD46,0.4943521991149732,2,0.42806286792046405,15,0.5242387045073312,27,0.0,0.5,3,3,3383.5956
3722,FDT25,0.1753498064900268,2,0.15451516038742943,11,0.39014356634000913,35,0.7916666666666666,0.0,2,1,1837.608
3723,FDR34,0.7409943435546293,1,0.048715371411516495,15,0.8397561273760773,45,0.7083333333333334,0.5,2,1,4580.704000000001
3724,FDQ10,0.4943521991149732,2,0.10054649557514599,15,0.590633043348342,27,0.0,0.5,3,3,5000.8238
3725,DRI03,0.08782375707055673,2,0.06913617180458943,12,0.6222996421028327,46,0.5,0.0,1,1,4781.7756
3726,FDB58,0.4943521991149732,1,0.040899754033415066,15,0.4771908467969222,27,0.0,0.5,3,3,4821.7236
